client_id,scenario,observed_days,fine_count,fine_amount_rub,fuel_transactions,fuel_liters,observed_weeks,fuel_active_weeks,fine_active_weeks,gender,age_type_code,region_code,cars_count,vehicle_price_median,fines_2025,estimated_km,average_fine_amount_rub,fuel_active_week_share,fine_active_week_share,smoothed_fines_per_1000_km,log_estimated_km,log_fuel_transactions,raw_cluster_id,cluster_id,is_cautious_cluster,driver_type,assumed_liters_per_100km
0063a78624407f2404e4f07bfa5fa46b,high,61,0.0,0.0,8.0,356.55,9,8,0,M,A40,78,2,2779288.5,3.0,3565.5,0.0,0.8888888888888888,0.0,0.05134506153040385,8.179340001718092,2.1972245773362196,1,0,True,аккуратный,10.0
0067d11cf545eb2b31362410010825a8,high,61,0.0,0.0,2.0,61.52,9,2,0,M,A20,66,1,1446652.0,2.0,615.2,0.0,0.2222222222222222,0.0,0.18718018978825038,6.423571586162567,1.0986122886681098,1,0,True,аккуратный,10.0
006b70d24c304a585fdbbff009d72417,high,61,2.0,2250.0,6.0,254.45999999999998,9,6,2,M,A20,23,1,2175000.0,13.0,2544.5999999999995,1125.0,0.6666666666666666,0.2222222222222222,0.7254625723089592,7.842121657583522,1.9459101490553132,1,0,True,аккуратный,10.0
00722a40b0dede3f72aaf0733cd97142,high,61,6.0,4500.0,1.0,50.62,9,1,4,M,A40,23,2,1284043.5,17.0,506.2,750.0,0.1111111111111111,0.4444444444444444,6.170486332391032,6.228905403123016,0.6931471805599453,0,1,False,неаккуратный,10.0
0073e4beaab4eb59f770f9a02dc85f35,high,61,0.0,0.0,9.0,360.58,9,7,0,F,A40,63,1,2481280.0,2.0,3605.8,0.0,0.7777777777777778,0.0,0.05084109008033924,8.190576231625752,2.302585092994046,1,0,True,аккуратный,10.0
007517082f5ff10c2811c28499199e7f,high,61,0.0,0.0,6.0,259.78999999999996,9,6,0,M,A40,23,1,1675000.0,4.0,2597.8999999999996,0.0,0.6666666666666666,0.0,0.06738220977173469,7.862843557564204,1.9459101490553132,1,0,True,аккуратный,10.0
00764683ab9857bc90f2a890ca1e5ee4,high,61,1.0,750.0,1.0,10.62,9,1,1,M,A40,16,2,951788.5,14.0,106.2,750.0,0.1111111111111111,0.1111111111111111,1.9939679110060324,4.674696248636701,0.6931471805599453,0,1,False,неаккуратный,10.0
007ab19887153d30e434746e1ee343c4,high,61,0.0,0.0,7.0,297.63,9,7,0,M,A60,77,1,1077500.0,1.0,2976.3,0.0,0.7777777777777778,0.0,0.060047564264262825,7.998772128528415,2.0794415416798357,1,0,True,аккуратный,10.0
00802ccf739cd1eba6aad4828a741518,high,61,0.0,0.0,5.0,158.15,9,5,0,M,A20,47,1,533715.0,2.0,1581.5,0.0,0.5555555555555556,0.0,0.10028505772368813,7.366761154018331,1.791759469228055,1,0,True,аккуратный,10.0
0083b9172cd5ac05e11cfb0d35e857ab,high,61,0.0,0.0,10.0,420.2,9,9,0,F,A20,63,1,3811910.0,7.0,4202.0,0.0,1.0,0.0,0.04439458691022052,8.343553835005117,2.3978952727983707,1,0,True,аккуратный,10.0
0085ca4c9fa4b7e53a3c9a20b945e097,high,61,1.0,750.0,9.0,265.61,9,7,1,M,A40,16,1,857333.0,6.0,2656.1,750.0,0.7777777777777778,0.1111111111111111,0.3829863906884626,7.884990581483647,2.302585092994046,1,0,True,аккуратный,10.0
0090a3cc0e55f6dccdc423a6f15905af,high,61,3.0,3000.0,1.0,24.54,9,1,3,M,A40,66,2,1065185.0,15.0,245.4,1000.0,0.1111111111111111,0.3333333333333333,4.304726787834527,5.506956231659364,0.6931471805599453,0,1,False,неаккуратный,10.0
0094a8918fed3cdce6f7d064ab40355e,high,61,1.0,750.0,5.0,223.36,9,3,1,M,A40,55,1,2950886.0,4.0,2233.6,750.0,0.3333333333333333,0.1111111111111111,0.4421800364544398,7.711817520113238,1.791759469228055,1,0,True,аккуратный,10.0
00971a88c9d5e8bbecaa0e6b052f9e01,high,61,0.0,0.0,12.0,606.47,9,6,0,M,A20,77,1,2086250.0,7.0,6064.7,0.0,0.6666666666666666,0.0,0.0317978502676218,8.710405231041365,2.5649493574615367,1,0,True,аккуратный,10.0
00a1a70917628c1300a56ee4bd8a2e91,high,61,7.0,5250.0,6.0,181.46,9,6,3,M,A20,54,2,2907500.0,27.0,1814.6,750.0,0.6666666666666666,0.3333333333333333,3.1144661486441962,7.504171270582311,1.9459101490553132,0,1,False,неаккуратный,10.0
00a4f16d088756ded1b1a92d8b4dbefe,high,61,0.0,0.0,6.0,298.71999999999997,9,5,0,M,A40,50,1,1043333.0,1.0,2987.2,0.0,0.5555555555555556,0.0,0.059859872577384975,8.002426478416984,1.9459101490553132,1,0,True,аккуратный,10.0
00aab4d860fae1943151654cc8349c59,high,61,5.0,4500.0,10.0,236.96999999999997,9,7,3,F,A20,23,1,2771111.0,45.0,2369.7,900.0,0.7777777777777778,0.3333333333333333,1.815082882409958,7.770940549169187,2.3978952727983707,0,1,False,неаккуратный,10.0
00ab11b71387558d338dd190274f0e07,high,61,0.0,0.0,2.0,69.6,9,2,0,M,A20,66,1,2199954.0,7.0,695.9999999999999,0.0,0.2222222222222222,0.0,0.17453457161526498,6.546785410760524,1.0986122886681098,1,0,True,аккуратный,10.0
00ac51ecb385c1394339c798e1b88dec,high,61,14.0,10500.0,13.0,870.23,9,7,5,M,A20,78,1,11383333.0,59.0,8702.3,750.0,0.7777777777777778,0.5555555555555556,1.5440426140912444,9.07145754306752,2.6390573296152584,0,1,False,неаккуратный,10.0
00b04b35e5373bc89cacf6c5ce14bd9a,high,61,0.0,0.0,6.0,218.72,9,5,0,M,A40,77,1,2060000.0,1.0,2187.2,0.0,0.5555555555555556,0.0,0.0776806146367434,7.69083456704269,1.9459101490553132,1,0,True,аккуратный,10.0
00b12d60f20c4d2acf852c31caa5bf3b,high,61,0.0,0.0,9.0,431.51,9,7,0,M,A40,78,1,1472000.0,3.0,4315.1,0.0,0.7777777777777778,0.0,0.04335181982759587,8.370107495711098,2.302585092994046,1,0,True,аккуратный,10.0
00b9cf7ddccc76fa5223f245ee7a0a1a,high,61,0.0,0.0,6.0,313.72,9,5,0,M,A20,77,1,1065216.0,6.0,3137.2000000000003,0.0,0.5555555555555556,0.0,0.057391220623517224,8.051404666124968,1.9459101490553132,1,0,True,аккуратный,10.0
00bd2fb3c751939b7a9dfbec13c37906,high,61,1.0,1500.0,4.0,164.45999999999998,9,4,1,F,A20,77,1,788333.0,2.0,1644.5999999999997,1500.0,0.4444444444444444,0.1111111111111111,0.5636218164934519,7.405860338338747,1.6094379124341003,1,0,True,аккуратный,10.0
00c27b9cd01f65188dbe18fd2dd1e8b6,high,61,0.0,0.0,10.0,250.26,9,5,0,F,A20,52,1,786053.0,2.0,2502.6,0.0,0.5555555555555556,0.0,0.06952086446807997,7.825484975050546,2.3978952727983707,1,0,True,аккуратный,10.0
00c2d81ea3cc27df70c6fa86cfd0442d,high,61,5.0,3750.0,5.0,231.45,9,5,4,M,A20,78,1,2332119.0,28.0,2314.5,750.0,0.5555555555555556,0.4444444444444444,1.8506815944756998,7.747380925920806,1.791759469228055,0,1,False,неаккуратный,10.0
00c4c81ae8d446d9b949b50190eafb4c,high,61,2.0,3500.0,5.0,120.85000000000001,9,4,1,M,A20,72,1,1209545.0,11.0,1208.5,1750.0,0.4444444444444444,0.1111111111111111,1.2927968086929218,7.097962330050082,1.791759469228055,0,1,False,неаккуратный,10.0
00c52e3ee1c640cbcd75923eaf704909,high,61,1.0,750.0,1.0,40.62,9,1,1,M,A40,16,1,1975898.0,8.0,406.19999999999993,750.0,0.1111111111111111,0.1111111111111111,1.333859355166472,6.009304465236313,0.6931471805599453,0,1,False,неаккуратный,10.0
00cc6ff98fcee4c8355e4aa17d157cd2,high,61,0.0,0.0,20.0,959.1600000000001,9,7,0,M,A40,52,1,5231363.0,22.0,9591.600000000002,0.0,0.7777777777777778,0.0,0.02068486143444616,9.16874724687782,3.044522437723423,1,0,True,аккуратный,10.0
00cedaf3f49dcd0906f1774e74847f77,high,61,0.0,0.0,6.0,222.77999999999997,9,4,0,M,A40,16,1,1143298.0,3.0,2227.7999999999997,0.0,0.4444444444444444,0.0,0.07652443274868279,7.709218603025541,1.9459101490553132,1,0,True,аккуратный,10.0
00d3b51ab560d3dd792364b2ce95b33c,high,61,0.0,0.0,8.0,329.34999999999997,9,7,0,F,A20,77,3,2950886.0,184.0,3293.5,0.0,0.7777777777777778,0.0,0.05502658432894606,8.100009690353875,2.1972245773362196,1,0,True,аккуратный,10.0
00d7c04635ad3e3f78cf9746eb3314ec,high,61,8.0,6000.0,11.0,881.48,9,6,4,M,A20,78,1,2008352.0,43.0,8814.8,750.0,0.6666666666666666,0.4444444444444444,0.8812581427032097,9.084300845109956,2.4849066497880004,0,1,False,неаккуратный,10.0
00d89400a4fbdcdc187b06cec32c2621,high,61,18.0,17000.0,1.0,28.17,9,1,6,M,A20,63,2,1111750.0,43.0,281.7,944.4444444444445,0.1111111111111111,0.6666666666666666,23.29377427101427,5.644386264699545,0.6931471805599453,0,1,False,неаккуратный,10.0
00dcab7d80365088ec64102d43df89ba,high,61,1.0,750.0,4.0,184.58999999999997,9,4,1,M,A40,66,1,720000.0,11.0,1845.8999999999996,750.0,0.4444444444444444,0.1111111111111111,0.5152578318137419,7.521263836881865,1.6094379124341003,1,0,True,аккуратный,10.0
00dfb99913caff862de02f2a3bc3193b,high,61,1.0,750.0,6.0,254.35999999999999,9,6,1,M,A20,77,1,4044286.0,57.0,2543.6,750.0,0.6666666666666666,0.1111111111111111,0.39714264280846917,7.8417287457086,1.9459101490553132,1,0,True,аккуратный,10.0
00e0213174cc2cea322a640fd3b5625d,high,61,1.0,750.0,7.0,229.01999999999998,9,6,1,F,A20,66,1,1479311.0,10.0,2290.2,750.0,0.6666666666666666,0.1111111111111111,0.4332102887434079,7.736830976766327,2.0794415416798357,1,0,True,аккуратный,10.0
00e075f4358b9a7be17e3fc445d6e67d,high,61,1.0,1500.0,19.0,771.43,9,8,1,M,A40,47,1,1260374.0,10.0,7714.3,1500.0,0.8888888888888888,0.1111111111111111,0.14715110814699445,8.950960649329648,2.995732273553991,1,0,True,аккуратный,10.0
00e5f85f7b4a270dc1f6ce053a27bcaa,high,61,0.0,0.0,14.0,504.46999999999997,9,9,0,M,A20,55,1,1250000.0,10.0,5044.7,0.0,1.0,0.0,0.037647365529579035,8.526291674401497,2.70805020110221,1,0,True,аккуратный,10.0
00e61dc4ad67b4f2bbfe0540b2206964,high,61,0.0,0.0,1.0,59.49,9,1,0,F,A40,42,1,1383750.0,2.0,594.9,0.0,0.1111111111111111,0.0,0.19065060521678406,6.3900728677529335,0.6931471805599453,1,0,True,аккуратный,10.0
00e8f6d0ffcc335f993724facefe66ce,high,61,0.0,0.0,10.0,484.08,9,7,0,M,A20,77,2,2637857.0,15.0,4840.8,0.0,0.7777777777777778,0.0,0.03908465916189651,8.485041831399153,2.3978952727983707,1,0,True,аккуратный,10.0
00edeb53f47767eebf6b884ce2ac0378,high,61,2.0,1600.0,4.0,172.48,9,4,2,M,A40,74,1,2982545.0,7.0,1724.8,800.0,0.4444444444444444,0.2222222222222222,0.9927828783045023,7.453445990074207,1.6094379124341003,0,1,False,неаккуратный,10.0
00eef53ca03765aaf9a98208e9f424e5,high,61,0.0,0.0,4.0,180.89,9,4,0,F,A40,74,1,890623.0,5.0,1808.9,0.0,0.4444444444444444,0.0,0.09040813705741126,7.501026874114825,1.6094379124341003,1,0,True,аккуратный,10.0
00f1ef26458a9dc41cb5e0b55770b00d,high,61,2.0,1500.0,10.0,616.2,9,7,2,M,A20,42,1,,27.0,6162.000000000001,750.0,0.7777777777777778,0.2222222222222222,0.33154358265563744,8.726318950962243,2.3978952727983707,1,0,True,аккуратный,10.0
00f6a8628a7f963ad01f6dc8aefc47bb,high,61,0.0,0.0,18.0,239.95,9,8,0,M,A40,50,2,700688.0,1.0,2399.5,0.0,0.8888888888888888,0.0,0.07199287727258384,7.783432327970995,2.9444389791664403,1,0,True,аккуратный,10.0
00f721a4dfbe2253abfcb819d2292602,high,61,0.0,0.0,4.0,97.0,9,3,0,M,A40,77,1,1043631.0,8.0,970.0,0.0,0.3333333333333333,0.0,0.14200227731418835,6.878326468291325,1.6094379124341003,1,0,True,аккуратный,10.0
00fa475f0454960576d343cf72a3e507,high,61,0.0,0.0,3.0,152.85000000000002,9,3,0,M,A20,50,2,2457188.0,3.0,1528.5000000000002,0.0,0.3333333333333333,0.0,0.10290527367604478,7.332696163590958,1.3862943611198906,1,0,True,аккуратный,10.0
00ff8a5a417519fff644e5fcae782a9e,high,61,0.0,0.0,2.0,108.00999999999999,9,2,0,M,A20,55,1,2618428.0,8.0,1080.1,0.0,0.2222222222222222,0.0,0.13210768157196184,6.985734320298725,1.0986122886681098,1,0,True,аккуратный,10.0
01019ba965f6f483098babb14117accf,high,61,1.0,750.0,21.0,767.43,9,9,1,M,A20,47,1,2380000.0,5.0,7674.3,750.0,1.0,0.1111111111111111,0.14787117522624038,8.945762659639367,3.091042453358316,1,0,True,аккуратный,10.0
0103643751ae2c2e4095edfb88ce622a,high,61,0.0,0.0,9.0,207.63,9,7,0,M,A40,78,1,2250000.0,3.0,2076.3,0.0,0.7777777777777778,0.0,0.08102447217011095,7.638824252540639,2.302585092994046,1,0,True,аккуратный,10.0
0107f96f3cfb09594c24f0b2c81f012b,high,61,1.0,750.0,18.0,722.7,9,9,1,F,A40,16,1,1734074.0,6.0,7227.0,750.0,1.0,0.1111111111111111,0.15643113079485657,8.885717651712119,2.9444389791664403,1,0,True,аккуратный,10.0
010cd63c46501b0c0bcba7e51aff0364,high,61,1.0,1500.0,5.0,108.10000000000001,9,3,1,F,A60,74,1,521000.0,4.0,1081.0,1500.0,0.3333333333333333,0.1111111111111111,0.7645435469018702,6.9865664594064265,1.791759469228055,1,0,True,аккуратный,10.0
01112eb20e90ea7c49716b41068aed27,high,61,0.0,0.0,10.0,423.56,9,8,0,M,A40,77,1,1789640.0,1.0,4235.6,0.0,0.8888888888888888,0.0,0.04407959871016489,8.351516339750356,2.3978952727983707,1,0,True,аккуратный,10.0
0112b90af48aea2f7d4d393284080da2,high,61,0.0,0.0,4.0,193.45999999999998,9,4,0,M,A20,77,1,2975714.0,1.0,1934.5999999999997,0.0,0.4444444444444444,0.0,0.08574030545135007,7.568172634919163,1.6094379124341003,1,0,True,аккуратный,10.0
0113d2acd8a1c3e34a4f678a172b96be,high,61,0.0,0.0,6.0,250.70000000000002,9,4,0,M,A40,50,1,4038571.0,1.0,2507.0,0.0,0.4444444444444444,0.0,0.06941913789552938,7.827240901752812,1.9459101490553132,1,0,True,аккуратный,10.0
0114c1df8eaba663ad06a1034b8b3c97,high,61,0.0,0.0,1.0,50.75,9,1,0,M,A40,54,1,1877053.0,8.0,507.5,0.0,0.1111111111111111,0.0,0.2071894269497339,6.2314652154886145,0.6931471805599453,1,0,True,аккуратный,10.0
0117159792f38151a1c6fcd2cb62916d,high,61,0.0,0.0,9.0,353.18,9,7,0,M,A40,50,1,2774000.0,28.0,3531.8,0.0,0.7777777777777778,0.0,0.05177423177038961,8.169846036642722,2.302585092994046,1,0,True,аккуратный,10.0
011a4ff08e56563bb2518959342644da,high,61,0.0,0.0,10.0,461.78999999999996,9,8,0,M,A20,77,1,1419784.0,14.0,4617.9,0.0,0.8888888888888888,0.0,0.04078691409598798,8.437911860488517,2.3978952727983707,1,0,True,аккуратный,10.0
011d71e25339be04376cee78b8be5740,high,61,0.0,0.0,8.0,284.18,9,5,0,F,A40,54,1,2512500.0,1.0,2841.8,0.0,0.5555555555555556,0.0,0.06246434485961364,7.95254476095274,2.1972245773362196,1,0,True,аккуратный,10.0
011fd7349e3b1aac8dbbeca25a6586ac,high,61,2.0,1500.0,17.0,619.57,9,8,2,M,A40,24,2,3250000.0,32.0,6195.700000000001,750.0,0.8888888888888888,0.2222222222222222,0.32987489697146777,8.73177217126906,2.8903717578961645,1,0,True,аккуратный,10.0
01208988c3d13e2189666b974db125f6,high,61,0.0,0.0,2.0,104.35,9,2,0,F,A40,52,1,1416667.0,0.0,1043.5,0.0,0.2222222222222222,0.0,0.13524026410875079,6.95129358099662,1.0986122886681098,1,0,True,аккуратный,10.0
012244c2e1645a9d25f1b339689fc935,high,61,1.0,750.0,2.0,120.25,9,2,1,M,A20,50,1,3820000.0,36.0,1202.5,750.0,0.2222222222222222,0.1111111111111111,0.7099814083123975,7.092989257223127,1.0986122886681098,1,0,True,аккуратный,10.0
0124bdd95e6975a29fe8d95c2621d671,high,61,0.0,0.0,5.0,185.73,9,5,0,M,A20,78,1,887500.0,0.0,1857.3,0.0,0.5555555555555556,0.0,0.08855188039361,7.527417370279605,1.791759469228055,1,0,True,аккуратный,10.0
012f6a68de423d89195a0fd1ec72c7c5,high,61,0.0,0.0,13.0,504.83,9,9,0,M,A40,77,1,2355157.0,6.0,5048.3,0.0,1.0,0.0,0.037622938134537945,8.52700489880023,2.6390573296152584,1,0,True,аккуратный,10.0
0131d35cb90e2e6af9938031c79d1c67,high,61,4.0,3000.0,5.0,267.7,9,5,3,M,A20,47,1,2366667.0,15.0,2677.0,750.0,0.5555555555555556,0.3333333333333333,1.3247539652665585,7.8928255262511176,1.791759469228055,0,1,False,неаккуратный,10.0
0137dc6f4d7ccac5fd0445cb74c3a9ca,high,61,0.0,0.0,9.0,306.07,9,7,0,M,A20,77,1,3048000.0,13.0,3060.7,0.0,0.7777777777777778,0.0,0.058624244573217875,8.026725596238126,2.302585092994046,1,0,True,аккуратный,10.0
01383237df596073c57ffb01d46b75ba,high,61,0.0,0.0,15.0,611.06,9,7,0,M,A20,16,2,1436232.0,15.0,6110.599999999999,0.0,0.7777777777777778,0.0,0.031577065266671235,8.71794388367856,2.772588722239781,1,0,True,аккуратный,10.0
