client_id,scenario,observed_days,fine_count,fine_amount_rub,fuel_transactions,fuel_liters,observed_weeks,fuel_active_weeks,fine_active_weeks,gender,age_type_code,region_code,cars_count,vehicle_price_median,fines_2025,estimated_km,average_fine_amount_rub,fuel_active_week_share,fine_active_week_share,smoothed_fines_per_1000_km,log_estimated_km,log_fuel_transactions,raw_cluster_id,cluster_id,is_cautious_cluster,driver_type,assumed_liters_per_100km
001bd03ac19ce89dbd48631567889e80,base,61,2.0,2250.0,9.0,170.58,9,7,2,M,A20,16,1,1991749.0,7.0,2132.25,1125.0,0.7777777777777778,0.2222222222222222,0.8232480494335589,7.665401917416694,2.302585092994046,0,0,True,аккуратный,8.0
001d382fca556c026efb585d0f8de60b,base,61,0.0,0.0,4.0,263.21000000000004,9,4,0,M,A60,52,1,,5.0,3290.1250000000005,0.0,0.4444444444444444,0.0,0.0440604671670421,8.098984730598206,1.6094379124341003,0,0,True,аккуратный,8.0
001efe475c3124ac8c01f9a570a72195,base,61,0.0,0.0,5.0,140.78,9,5,0,M,A40,74,1,1178109.0,11.0,1759.75,0.0,0.5555555555555556,0.0,0.0738996252335371,7.473495133625519,1.791759469228055,0,0,True,аккуратный,8.0
0021f518b6f585c14828ee09c3552849,base,61,0.0,0.0,4.0,152.23,9,4,0,M,A40,24,1,1045000.0,3.0,1902.8749999999998,0.0,0.4444444444444444,0.0,0.069497863235285,7.551646561935668,1.6094379124341003,0,0,True,аккуратный,8.0
0023f77bc1b303d618e5078e2a60fd5d,base,61,0.0,0.0,12.0,298.07,9,5,0,M,A40,47,1,2030628.0,1.0,3725.875,0.0,0.5555555555555556,0.0,0.03951718357061803,8.22332535987737,2.5649493574615367,0,0,True,аккуратный,8.0
0024d63c7c23bb6e6c7637047188b053,base,61,0.0,0.0,5.0,188.1,9,5,0,M,A60,16,1,2784833.0,9.0,2351.25,0.0,0.5555555555555556,0.0,0.058568935772550804,7.763127595886875,1.791759469228055,0,0,True,аккуратный,8.0
00259fdf67f9dd585984c4ec077e548a,base,61,1.0,750.0,10.0,324.8,9,9,1,M,A20,72,1,2366667.0,17.0,4060.0,750.0,1.0,0.1111111111111111,0.25591988555295736,8.309184527686298,2.3978952727983707,0,0,True,аккуратный,8.0
0026266890a085ee2a80184468f2c627,base,61,0.0,0.0,4.0,153.6,9,3,0,M,A40,78,1,1338577.0,4.0,1920.0,0.0,0.3333333333333333,0.0,0.0690060653394568,7.560601162768557,1.6094379124341003,0,0,True,аккуратный,8.0
002b5b19c361112c5e55b2ae6349a78a,base,61,0.0,0.0,7.0,442.76,9,5,0,M,A40,50,1,4569983.0,1.0,5534.5,0.0,0.5555555555555556,0.0,0.027673324736346913,8.618937175299521,2.0794415416798357,0,0,True,аккуратный,8.0
002bd011c814b52db526509ff5e1f1c7,base,61,0.0,0.0,13.0,352.8,9,7,0,M,A20,77,1,1734647.0,22.0,4410.0,0.0,0.7777777777777778,0.0,0.03401113607362229,8.39185670010494,2.6390573296152584,0,0,True,аккуратный,8.0
002c75ad7788cbe89590bee8f41a3c65,base,61,0.0,0.0,9.0,338.49,9,6,0,M,A20,77,1,1133997.0,3.0,4231.125,0.0,0.6666666666666666,0.0,0.035297033606485874,8.350459509963935,2.302585092994046,0,0,True,аккуратный,8.0
002dc4455bcd9e2c288ec51e2ee1c10f,base,61,2.0,2250.0,10.0,352.84,9,7,2,M,A40,50,1,1008750.0,8.0,4410.5,1125.0,0.7777777777777778,0.2222222222222222,0.4412981729195572,8.39197004666216,2.3978952727983707,0,0,True,аккуратный,8.0
00374ae9493885c5b9f553620946849f,base,61,0.0,0.0,6.0,261.81,9,4,0,M,A20,77,3,1780333.5,2.0,3272.625,0.0,0.4444444444444444,0.0,0.04426484957330386,8.093653212580541,1.9459101490553132,0,0,True,аккуратный,8.0
00393890ba60ba496e34d573ca10d464,base,61,0.0,0.0,10.0,259.2,9,7,0,F,A40,50,1,1515321.0,8.0,3240.0,0.0,0.7777777777777778,0.0,0.04465098345494264,8.083637203141548,2.3978952727983707,0,0,True,аккуратный,8.0
003963b051acbe3a022d96bf86fc48f4,base,61,4.0,3000.0,7.0,427.63,9,7,4,M,A20,24,1,950625.0,36.0,5345.375,750.0,0.7777777777777778,0.4444444444444444,0.7128703766860954,8.584174040142235,2.0794415416798357,1,1,False,неаккуратный,8.0
003d4b2acdb3fb20900a5e7aac409e31,base,61,0.0,0.0,6.0,158.25,9,5,0,M,A20,66,1,1764813.0,4.0,1978.125,0.0,0.5555555555555556,0.0,0.06738751197840523,7.590410106821598,1.9459101490553132,0,0,True,аккуратный,8.0
003dd20e0f1d373b4b1509005e11be0a,base,61,0.0,0.0,8.0,253.43,9,5,0,M,A40,50,1,955000.0,66.0,3167.875,0.0,0.5555555555555556,0.0,0.04552899924928888,8.061131914293208,2.1972245773362196,0,0,True,аккуратный,8.0
00469abd7e545537d8dc98385a5c4626,base,61,0.0,0.0,1.0,40.02,9,1,0,M,A40,78,1,1284649.0,1.0,500.25000000000006,0.0,0.1111111111111111,0.0,0.16695293988651383,6.217104978620779,0.6931471805599453,0,0,True,аккуратный,8.0
0046d4544114f44dfc97a404dc23d7f9,base,61,2.0,2250.0,5.0,186.03,9,5,2,M,A20,55,1,1495000.0,14.0,2325.375,1125.0,0.5555555555555556,0.2222222222222222,0.766975951199924,7.752066541064128,1.791759469228055,0,0,True,аккуратный,8.0
00479fb3afdd783a0dbddcffe5062ece,base,61,2.0,1500.0,5.0,147.35,9,4,1,M,A20,74,1,1876047.0,5.0,1841.875,750.0,0.4444444444444444,0.1111111111111111,0.925324655723079,7.519082131169983,1.791759469228055,0,0,True,аккуратный,8.0
004a7791475c79c433ea8cac910c0dac,base,61,0.0,0.0,4.0,71.94,9,4,0,F,A40,24,1,1705000.0,8.0,899.25,0.0,0.4444444444444444,0.0,0.11934584821975021,6.802672502528985,1.6094379124341003,0,0,True,аккуратный,8.0
004d02d91d0f4bdce4eed7411e951ded,base,61,0.0,0.0,5.0,179.84,9,5,0,M,A20,77,1,955000.0,10.0,2248.0,0.0,0.5555555555555556,0.0,0.06076953352310242,7.718240951959316,1.791759469228055,0,0,True,аккуратный,8.0
004dc2525ae3c058b6233f5e5bae3cca,base,61,0.0,0.0,3.0,112.28,9,3,0,F,A40,16,1,2481280.0,2.0,1403.5,0.0,0.3333333333333333,0.0,0.08773032735565299,7.2474366465442985,1.3862943611198906,0,0,True,аккуратный,8.0
004ff7391e0a9ebae5119a1571607a69,base,61,0.0,0.0,4.0,193.93,9,4,0,M,A40,50,1,1558954.0,1.0,2424.125,0.0,0.4444444444444444,0.0,0.057109281621505734,7.793638348434866,1.6094379124341003,0,0,True,аккуратный,8.0
00537d74d342bbbd836dc32974f75eb9,base,61,0.0,0.0,9.0,329.23,9,5,0,M,A20,16,1,1728000.0,15.0,4115.375,0.0,0.5555555555555556,0.0,0.036182255639354434,8.32272820067559,2.302585092994046,0,0,True,аккуратный,8.0
005a8681bc643b3a50fe016b2e9cfd12,base,61,0.0,0.0,5.0,230.03,9,4,0,M,A20,54,1,847353.0,5.0,2875.375,0.0,0.4444444444444444,0.0,0.049474407472202483,7.964286099770738,1.791759469228055,0,0,True,аккуратный,8.0
0063a78624407f2404e4f07bfa5fa46b,base,61,0.0,0.0,8.0,356.55,9,8,0,M,A40,78,2,2779288.5,3.0,4456.875,0.0,0.8888888888888888,0.0,0.03368950762758501,8.402427474073113,2.1972245773362196,0,0,True,аккуратный,8.0
0067d11cf545eb2b31362410010825a8,base,61,0.0,0.0,2.0,61.52,9,2,0,M,A20,66,1,1446652.0,2.0,769.0,0.0,0.2222222222222222,0.0,0.13159549103347948,6.646390514847729,1.0986122886681098,0,0,True,аккуратный,8.0
006b70d24c304a585fdbbff009d72417,base,61,2.0,2250.0,6.0,254.45999999999998,9,6,2,M,A20,23,1,2175000.0,13.0,3180.7499999999995,1125.0,0.6666666666666666,0.2222222222222222,0.5887372622757551,8.065186638872156,1.9459101490553132,0,0,True,аккуратный,8.0
00722a40b0dede3f72aaf0733cd97142,base,61,6.0,4500.0,1.0,50.62,9,1,4,M,A40,23,2,1284043.5,17.0,632.75,750.0,0.1111111111111111,0.4444444444444444,5.444268089270787,6.451654554905393,0.6931471805599453,1,1,False,неаккуратный,8.0
0073e4beaab4eb59f770f9a02dc85f35,base,61,0.0,0.0,9.0,360.58,9,7,0,F,A40,63,1,2481280.0,2.0,4507.25,0.0,0.7777777777777778,0.0,0.03335057728723061,8.41366433058738,2.302585092994046,0,0,True,аккуратный,8.0
007517082f5ff10c2811c28499199e7f,base,61,0.0,0.0,6.0,259.78999999999996,9,6,0,M,A40,23,1,1675000.0,4.0,3247.3749999999995,0.0,0.6666666666666666,0.0,0.04456310834156856,8.085910150282102,1.9459101490553132,0,0,True,аккуратный,8.0
00764683ab9857bc90f2a890ca1e5ee4,base,61,1.0,750.0,1.0,10.62,9,1,1,M,A40,16,2,951788.5,14.0,132.75,750.0,0.1111111111111111,0.1111111111111111,1.8443218935147934,4.8959723857761155,0.6931471805599453,1,1,False,неаккуратный,8.0
007ab19887153d30e434746e1ee343c4,base,61,0.0,0.0,7.0,297.63,9,7,0,M,A60,77,1,1077500.0,1.0,3720.375,0.0,0.7777777777777778,0.0,0.03956868243260029,8.221848502629111,2.0794415416798357,0,0,True,аккуратный,8.0
00802ccf739cd1eba6aad4828a741518,base,61,0.0,0.0,5.0,158.15,9,5,0,M,A20,47,1,533715.0,2.0,1976.875,0.0,0.5555555555555556,0.0,0.06742152031147534,7.589778315039148,1.791759469228055,0,0,True,аккуратный,8.0
0083b9172cd5ac05e11cfb0d35e857ab,base,61,0.0,0.0,10.0,420.2,9,9,0,F,A20,63,1,3811910.0,7.0,5252.5,0.0,1.0,0.0,0.02902993100764632,8.56664980012883,2.3978952727983707,0,0,True,аккуратный,8.0
0085ca4c9fa4b7e53a3c9a20b945e097,base,61,1.0,750.0,9.0,265.61,9,7,1,M,A40,16,1,857333.0,6.0,3320.125,750.0,0.7777777777777778,0.1111111111111111,0.30548599276764127,8.108058859933688,2.302585092994046,0,0,True,аккуратный,8.0
0090a3cc0e55f6dccdc423a6f15905af,base,61,3.0,3000.0,1.0,24.54,9,1,3,M,A40,66,2,1065185.0,15.0,306.75,1000.0,0.1111111111111111,0.3333333333333333,3.9256209211298234,5.729287765064563,0.6931471805599453,1,1,False,неаккуратный,8.0
0094a8918fed3cdce6f7d064ab40355e,base,61,1.0,750.0,5.0,223.36,9,3,1,M,A40,55,1,2950886.0,4.0,2792.0,750.0,0.3333333333333333,0.1111111111111111,0.35449413065658736,7.934871565945177,1.791759469228055,0,0,True,аккуратный,8.0
00971a88c9d5e8bbecaa0e6b052f9e01,base,61,0.0,0.0,12.0,606.47,9,6,0,M,A20,77,1,2086250.0,7.0,7580.875,0.0,0.6666666666666666,0.0,0.020665420282022118,8.933515809525185,2.5649493574615367,0,0,True,аккуратный,8.0
00a1a70917628c1300a56ee4bd8a2e91,base,61,7.0,5250.0,6.0,181.46,9,6,3,M,A20,54,2,2907500.0,27.0,2268.25,750.0,0.6666666666666666,0.3333333333333333,2.588998348458949,7.727204659406737,1.9459101490553132,1,1,False,неаккуратный,8.0
00a4f16d088756ded1b1a92d8b4dbefe,base,61,0.0,0.0,6.0,298.71999999999997,9,5,0,M,A40,50,1,1043333.0,1.0,3733.9999999999995,0.0,0.5555555555555556,0.0,0.03944135052467772,8.225503097566918,1.9459101490553132,0,0,True,аккуратный,8.0
00aab4d860fae1943151654cc8349c59,base,61,5.0,4500.0,10.0,236.96999999999997,9,7,3,F,A20,23,1,2771111.0,45.0,2962.1249999999995,900.0,0.7777777777777778,0.3333333333333333,1.4924344667282337,7.993999733656382,2.3978952727983707,1,1,False,неаккуратный,8.0
00ab11b71387558d338dd190274f0e07,base,61,0.0,0.0,2.0,69.6,9,2,0,M,A20,66,1,2199954.0,7.0,869.9999999999999,0.0,0.2222222222222222,0.0,0.1218939256361208,6.769641976852503,1.0986122886681098,0,0,True,аккуратный,8.0
00ac51ecb385c1394339c798e1b88dec,base,61,14.0,10500.0,13.0,870.23,9,7,5,M,A20,78,1,11383333.0,59.0,10877.875,750.0,0.7777777777777778,0.5555555555555556,1.2451353770472506,9.294578114328415,2.6390573296152584,1,1,False,неаккуратный,8.0
00b04b35e5373bc89cacf6c5ce14bd9a,base,61,0.0,0.0,6.0,218.72,9,5,0,M,A40,77,1,2060000.0,1.0,2734.0,0.0,0.5555555555555556,0.0,0.05163719175061394,7.913886714856082,1.9459101490553132,0,0,True,аккуратный,8.0
00b12d60f20c4d2acf852c31caa5bf3b,base,61,0.0,0.0,9.0,431.51,9,7,0,M,A40,78,1,1472000.0,3.0,5393.875,0.0,0.7777777777777778,0.0,0.028333596847826846,8.593204707822332,2.302585092994046,0,0,True,аккуратный,8.0
00b9cf7ddccc76fa5223f245ee7a0a1a,base,61,0.0,0.0,6.0,313.72,9,5,0,M,A20,77,1,1065216.0,6.0,3921.5000000000005,0.0,0.5555555555555556,0.0,0.03776878392434366,8.274484484607187,1.9459101490553132,0,0,True,аккуратный,8.0
00bd2fb3c751939b7a9dfbec13c37906,base,61,1.0,1500.0,4.0,164.45999999999998,9,4,1,F,A20,77,1,788333.0,2.0,2055.7499999999995,1500.0,0.4444444444444444,0.1111111111111111,0.4566153489666382,7.628882346049039,1.6094379124341003,0,0,True,аккуратный,8.0
00c27b9cd01f65188dbe18fd2dd1e8b6,base,61,0.0,0.0,10.0,250.26,9,5,0,F,A20,52,1,786053.0,2.0,3128.25,0.0,0.5555555555555556,0.0,0.046026232514706944,8.048548638208134,2.3978952727983707,0,0,True,аккуратный,8.0
00c2d81ea3cc27df70c6fa86cfd0442d,base,61,5.0,3750.0,5.0,231.45,9,5,4,M,A20,78,1,2332119.0,28.0,2893.125,750.0,0.5555555555555556,0.4444444444444444,1.5227834748562121,7.970438099071362,1.791759469228055,1,1,False,неаккуратный,8.0
00c4c81ae8d446d9b949b50190eafb4c,base,61,2.0,3500.0,5.0,120.85000000000001,9,4,1,M,A20,72,1,1209545.0,11.0,1510.625,1750.0,0.4444444444444444,0.1111111111111111,1.0777716770265393,7.32094051010544,1.791759469228055,1,1,False,неаккуратный,8.0
00c52e3ee1c640cbcd75923eaf704909,base,61,1.0,750.0,1.0,40.62,9,1,1,M,A40,16,1,1975898.0,8.0,507.74999999999994,750.0,0.1111111111111111,0.1111111111111111,1.1580200229436721,6.231956736756804,0.6931471805599453,1,1,False,неаккуратный,8.0
00cc6ff98fcee4c8355e4aa17d157cd2,base,61,0.0,0.0,20.0,959.1600000000001,9,7,0,M,A40,52,1,5231363.0,22.0,11989.500000000002,0.0,0.7777777777777778,0.0,0.013370805726529121,9.391869948569928,3.044522437723423,0,0,True,аккуратный,8.0
00cedaf3f49dcd0906f1774e74847f77,base,61,0.0,0.0,6.0,222.77999999999997,9,4,0,M,A40,16,1,1143298.0,3.0,2784.7499999999995,0.0,0.4444444444444444,0.0,0.05083938750939508,7.932272415927163,1.9459101490553132,0,0,True,аккуратный,8.0
00d3b51ab560d3dd792364b2ce95b33c,base,61,0.0,0.0,8.0,329.34999999999997,9,7,0,F,A20,77,3,2950886.0,184.0,4116.875,0.0,0.7777777777777778,0.0,0.03617050020229819,8.323092532585987,2.1972245773362196,0,0,True,аккуратный,8.0
00d7c04635ad3e3f78cf9746eb3314ec,base,61,8.0,6000.0,11.0,881.48,9,6,4,M,A20,78,1,2008352.0,43.0,11018.5,750.0,0.6666666666666666,0.4444444444444444,0.7090328322369653,9.307421709626746,2.4849066497880004,1,1,False,неаккуратный,8.0
00d89400a4fbdcdc187b06cec32c2621,base,61,18.0,17000.0,1.0,28.17,9,1,6,M,A20,63,2,1111750.0,43.0,352.125,944.4444444444445,0.1111111111111111,0.6666666666666666,21.31963582587236,5.866822101900706,0.6931471805599453,1,1,False,неаккуратный,8.0
00dcab7d80365088ec64102d43df89ba,base,61,1.0,750.0,4.0,184.58999999999997,9,4,1,M,A40,66,1,720000.0,11.0,2307.3749999999995,750.0,0.4444444444444444,0.1111111111111111,0.4156889186950392,7.7442990927660365,1.6094379124341003,0,0,True,аккуратный,8.0
00dfb99913caff862de02f2a3bc3193b,base,61,1.0,750.0,6.0,254.35999999999999,9,6,1,M,A20,77,1,4044286.0,57.0,3179.5,750.0,0.6666666666666666,0.1111111111111111,0.31716121161067684,8.064793696118858,1.9459101490553132,0,0,True,аккуратный,8.0
00e0213174cc2cea322a640fd3b5625d,base,61,1.0,750.0,7.0,229.01999999999998,9,6,1,F,A20,66,1,1479311.0,10.0,2862.75,750.0,0.6666666666666666,0.1111111111111111,0.3470358123920855,7.959887233767705,2.0794415416798357,0,0,True,аккуратный,8.0
00e075f4358b9a7be17e3fc445d6e67d,base,61,1.0,1500.0,19.0,771.43,9,8,1,M,A40,47,1,1260374.0,10.0,9642.875,1500.0,0.8888888888888888,0.1111111111111111,0.11505561077322608,9.174078277790267,2.995732273553991,0,0,True,аккуратный,8.0
00e5f85f7b4a270dc1f6ce053a27bcaa,base,61,0.0,0.0,14.0,504.46999999999997,9,9,0,M,A20,55,1,1250000.0,10.0,6305.875,0.0,1.0,0.0,0.024536841790583203,8.749395587218793,2.70805020110221,0,0,True,аккуратный,8.0
00e61dc4ad67b4f2bbfe0540b2206964,base,61,0.0,0.0,1.0,59.49,9,1,0,F,A40,42,1,1383750.0,2.0,743.625,0.0,0.1111111111111111,0.0,0.13428057342163874,6.612880735948852,0.6931471805599453,0,0,True,аккуратный,8.0
00e8f6d0ffcc335f993724facefe66ce,base,61,0.0,0.0,10.0,484.08,9,7,0,M,A20,77,2,2637857.0,15.0,6051.0,0.0,0.7777777777777778,0.0,0.02549147887673416,8.708144074908246,2.3978952727983707,0,0,True,аккуратный,8.0
00edeb53f47767eebf6b884ce2ac0378,base,61,2.0,1600.0,4.0,172.48,9,4,2,M,A40,74,1,2982545.0,7.0,2156.0,800.0,0.4444444444444444,0.2222222222222222,0.8158865504975472,7.676473646389156,1.6094379124341003,0,0,True,аккуратный,8.0
00eef53ca03765aaf9a98208e9f424e5,base,61,0.0,0.0,4.0,180.89,9,4,0,F,A40,74,1,890623.0,5.0,2261.125,0.0,0.4444444444444444,0.0,0.06048066571469436,7.724059915980365,1.6094379124341003,0,0,True,аккуратный,8.0
00f1ef26458a9dc41cb5e0b55770b00d,base,61,2.0,1500.0,10.0,616.2,9,7,2,M,A20,42,1,,27.0,7702.500000000001,750.0,0.7777777777777778,0.2222222222222222,0.26418709882614877,8.94943005002183,2.3978952727983707,0,0,True,аккуратный,8.0
00f6a8628a7f963ad01f6dc8aefc47bb,base,61,0.0,0.0,18.0,239.95,9,8,0,M,A40,50,2,700688.0,1.0,2999.375,0.0,0.8888888888888888,0.0,0.04772128683593083,8.006492559838398,2.9444389791664403,0,0,True,аккуратный,8.0
00f721a4dfbe2253abfcb819d2292602,base,61,0.0,0.0,4.0,97.0,9,3,0,M,A40,77,1,1043631.0,8.0,1212.5,0.0,0.3333333333333333,0.0,0.09751514050889663,7.101264025166656,1.6094379124341003,0,0,True,аккуратный,8.0
00fa475f0454960576d343cf72a3e507,base,61,0.0,0.0,3.0,152.85000000000002,9,3,0,M,A20,50,2,2457188.0,3.0,1910.6250000000002,0.0,0.3333333333333333,0.0,0.06927443219973468,7.555708944668288,1.3862943611198906,0,0,True,аккуратный,8.0
00ff8a5a417519fff644e5fcae782a9e,base,61,0.0,0.0,2.0,108.00999999999999,9,2,0,M,A20,55,1,2618428.0,8.0,1350.125,0.0,0.2222222222222222,0.0,0.0902612948430433,7.208692857736367,1.0986122886681098,0,0,True,аккуратный,8.0
01019ba965f6f483098babb14117accf,base,61,1.0,750.0,21.0,767.43,9,9,1,M,A20,47,1,2380000.0,5.0,9592.875,750.0,1.0,0.1111111111111111,0.11562559509767886,9.168880153000687,3.091042453358316,0,0,True,аккуратный,8.0
0103643751ae2c2e4095edfb88ce622a,base,61,0.0,0.0,9.0,207.63,9,7,0,M,A40,78,1,2250000.0,3.0,2595.375,0.0,0.7777777777777778,0.0,0.05394974053918684,7.861871520396273,2.302585092994046,0,0,True,аккуратный,8.0
0107f96f3cfb09594c24f0b2c81f012b,base,61,1.0,750.0,18.0,722.7,9,9,1,F,A40,16,1,1734074.0,6.0,9033.75,750.0,1.0,0.1111111111111111,0.12240667923130831,9.108833532471948,2.9444389791664403,0,0,True,аккуратный,8.0
010cd63c46501b0c0bcba7e51aff0364,base,61,1.0,1500.0,5.0,108.10000000000001,9,3,1,F,A60,74,1,521000.0,4.0,1351.25,1500.0,0.3333333333333333,0.1111111111111111,0.6303820003357112,7.209525150751537,1.791759469228055,0,0,True,аккуратный,8.0
01112eb20e90ea7c49716b41068aed27,base,61,0.0,0.0,10.0,423.56,9,8,0,M,A40,77,1,1789640.0,1.0,5294.5,0.0,0.8888888888888888,0.0,0.02881951473319276,8.574612682283725,2.3978952727983707,0,0,True,аккуратный,8.0
0112b90af48aea2f7d4d393284080da2,base,61,0.0,0.0,4.0,193.45999999999998,9,4,0,M,A20,77,1,2975714.0,1.0,2418.2499999999995,0.0,0.4444444444444444,0.0,0.0572242536182594,7.791212853761052,1.6094379124341003,0,0,True,аккуратный,8.0
0113d2acd8a1c3e34a4f678a172b96be,base,61,0.0,0.0,6.0,250.70000000000002,9,4,0,M,A40,50,1,4038571.0,1.0,3133.75,0.0,0.4444444444444444,0.0,0.045956567766490666,8.050304705070648,1.9459101490553132,0,0,True,аккуратный,8.0
0114c1df8eaba663ad06a1034b8b3c97,base,61,0.0,0.0,1.0,50.75,9,1,0,M,A40,54,1,1877053.0,8.0,634.375,0.0,0.1111111111111111,0.0,0.1472129393908412,6.454215375767067,0.6931471805599453,0,0,True,аккуратный,8.0
0117159792f38151a1c6fcd2cb62916d,base,61,0.0,0.0,9.0,353.18,9,7,0,M,A40,50,1,2774000.0,28.0,4414.75,0.0,0.7777777777777778,0.0,0.033978265043285105,8.392932974035553,2.302585092994046,0,0,True,аккуратный,8.0
011a4ff08e56563bb2518959342644da,base,61,0.0,0.0,10.0,461.78999999999996,9,8,0,M,A20,77,1,1419784.0,14.0,5772.375,0.0,0.8888888888888888,0.0,0.026623835169530752,8.661012110512342,2.3978952727983707,0,0,True,аккуратный,8.0
011d71e25339be04376cee78b8be5740,base,61,0.0,0.0,8.0,284.18,9,5,0,F,A40,54,1,2512500.0,1.0,3552.25,0.0,0.5555555555555556,0.0,0.041210359213149604,8.17561795661912,2.1972245773362196,0,0,True,аккуратный,8.0
011fd7349e3b1aac8dbbeca25a6586ac,base,61,2.0,1500.0,17.0,619.57,9,8,2,M,A40,24,2,3250000.0,32.0,7744.625000000001,750.0,0.8888888888888888,0.2222222222222222,0.2628372640503947,8.954883446819139,2.8903717578961645,0,0,True,аккуратный,8.0
01208988c3d13e2189666b974db125f6,base,61,0.0,0.0,2.0,104.35,9,2,0,F,A40,52,1,1416667.0,0.0,1304.375,0.0,0.2222222222222222,0.0,0.09254987356923337,7.174245634799712,1.0986122886681098,0,0,True,аккуратный,8.0
012244c2e1645a9d25f1b339689fc935,base,61,1.0,750.0,2.0,120.25,9,2,1,M,A20,50,1,3820000.0,36.0,1503.125,750.0,0.2222222222222222,0.1111111111111111,0.5825870468001176,7.315966612758326,1.0986122886681098,0,0,True,аккуратный,8.0
0124bdd95e6975a29fe8d95c2621d671,base,61,0.0,0.0,5.0,185.73,9,5,0,M,A20,78,1,887500.0,0.0,2321.625,0.0,0.5555555555555556,0.0,0.05918386678650971,7.750453290552919,1.791759469228055,0,0,True,аккуратный,8.0
012f6a68de423d89195a0fd1ec72c7c5,base,61,0.0,0.0,13.0,504.83,9,9,0,M,A40,77,1,2355157.0,6.0,6310.375,0.0,1.0,0.0,0.02452062891125459,8.75010883987915,2.6390573296152584,0,0,True,аккуратный,8.0
0131d35cb90e2e6af9938031c79d1c67,base,61,4.0,3000.0,5.0,267.7,9,5,3,M,A20,47,1,2366667.0,15.0,3346.25,750.0,0.5555555555555556,0.3333333333333333,1.083391531523298,8.11589439217749,1.791759469228055,1,1,False,неаккуратный,8.0
0137dc6f4d7ccac5fd0445cb74c3a9ca,base,61,0.0,0.0,9.0,306.07,9,7,0,M,A20,77,1,3048000.0,13.0,3825.875,0.0,0.7777777777777778,0.0,0.038603676278553004,8.249803822232218,2.302585092994046,0,0,True,аккуратный,8.0
01383237df596073c57ffb01d46b75ba,base,61,0.0,0.0,15.0,611.06,9,7,0,M,A20,16,2,1436232.0,15.0,7638.249999999999,0.0,0.7777777777777778,0.0,0.020519728212021686,8.94105470980255,2.772588722239781,0,0,True,аккуратный,8.0
